address,chanquannianxian,chanquanxingzhi,chaoxiang,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniajdai,link,louceng,lvhualv,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu 
青岛天山华庭福州南路-银川西路14号,70,商品房,南北,37413元/平米,无,,2室2厅1卫,,93.55平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212473379_12345648x2411477583_160572242.htm,高层,40.5%,1.1,天山华庭 2室2厅 93平,1.4元/平米·月,住宅                    ,青岛天山华庭,精装修
海悦中心东海路-东海中路18号,70年产权;,商品房,南北,29927元/平米,无,,3室2厅2卫,平层,137平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207853113_11476002x2411012852_163803352.htm,低层,30%,5,奥帆封闭小区多层1楼套三双卫全明户单价不到3万税少,0.80元/平米·月,住宅                    ,海悦中心,简装修
碧海花园东海路-东海中路17号,70年产权;,商品房,东,42458元/平米,有,,4室2厅2卫,平层,179平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208419656_11497311x2411666881_160512694.htm,中层,45%,1.69,户型好 看花园 大套四 客厅 急售,1元/平米·月,住宅                    ,碧海花园,豪华装修
锦绣华城二轻新村-延吉路117号,70年产权;,个人产权,南北,44529元/平米,无,,4室2厅2卫,,172.92平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211300118_11477038x2411255663_164447044.htm,低层,41%,1.99,"多层电梯洋房,豪装套四",1.48元/平米·月,住宅                    ,锦绣华城,豪华装修
金光都市名家青岛大学-海口路12号,70年产权;,商品房,东南,44604元/平米,有,,3室2厅2卫,平层,139平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211868821_12347984x2411092565_160521433.htm,中层,35%,2.39,金光都市名家 未住 多层有电梯 双南一北,2.4元/平米·月,住宅                    ,金光都市名家,豪华装修
海信燕岛国际公寓奥帆中心-增城路7号,70年产权;,商品房,东南,52374元/平米,无,,2室2厅2卫,,139平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212673678_11491458x2411091000_160555390.htm,中层,67.7%,2.26,"海信燕岛国际公寓,139平送车位精装未住,经典两居,看海",2.9元/平米·月,住宅                    ,海信燕岛国际公寓,豪华装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,商品房,南北,46111元/平米,无,,3室2厅3卫,平层,180平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210516380_11477617x2411542583_165673298.htm,低层,30%,5.1,"经典户型 鲁商把头全明,豪华三居,房型都能看好,过两",5.00元/平米·月,住宅                    ,鲁商首府,豪华装修
远洋公馆辛家庄-燕儿岛路23号,70,商品房,北,43750元/平米,无,,1室1厅1卫,,80平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212756034_12412597x2411660729_165802550.htm,中层,51.5%,1.88,新上 远洋公馆 毛坯未住 小户型 金门路,7元/㎡·月,住宅                    ,远洋公馆,毛坯
天泰美家八大湖-宁夏路129号、青牧大厦东侧,70年产权;,商品房,南,30526元/平米,无,,2室2厅1卫,,95平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210542404_11477483x2411671895_163936816.htm,低层,14.81%,3.9,天泰美家 南北卧南厅 环保精装 口 宁夏路 慧博园,2.9元/平米·月,住宅                    ,天泰美家,精装修
城市梦想家广电大厦-宁夏路243号,70年产权;,商品房,南北,28477元/平米,无,,3室2厅2卫,,151平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212355632_11485196x2411071079_163698492.htm,高层,40%,3,宁夏路05年 花园式小区 安静 40万豪装 急,0.8元/平米·月,住宅                    ,城市梦想家,精装修
远洋公馆辛家庄-燕儿岛路23号,70,商品房,南北,50725元/平米,无,,4室2厅4卫,平层,276平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208645425_11496861x2411660729_164312430.htm,高层,51.5%,1.88,执掌城市稀贵人脉永新公馆套四豪宅验资50万定房耀世开启,7元/㎡·月,住宅                    ,远洋公馆,豪华装修
华润中心悦府五四广场-香港中路香格里拉北侧,70,商品房,南北,42453元/平米,无,,3室2厅2卫,平层,212平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211227805_11957486x2411709225_165607211.htm,中层,16%,5.5,华润悦府 210平900万带车位 大套三全海景无遮挡,5.3元/㎡·月,住宅                    ,华润中心悦府,豪华装修
海信璞园天山-银川西路20号,70年产权;,商品房,南北,30000元/平米,有,,2室2厅1卫,平层,90平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211830753_11949724x2411283071_160309328.htm,中层,40%,4,海信璞园 过五年 09年封闭小区 南北南厅 豪华装修 急售,1.6元/平米·月,住宅                    ,海信璞园,豪华装修
海信燕岛国际公寓奥帆中心-增城路7号,70年产权;,商品房,南,51886元/平米,无,,3室2厅2卫,,175平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212673148_11491486x2411091000_160555390.htm,中层,67.7%,2.26,燕岛国际公寓 奥帆 海景 175平908万看海,2.9元/平米·月,住宅                    ,海信燕岛国际公寓,精装修
锦绣华城二轻新村-延吉路117号,70年产权;,商品房,东,40076元/平米,无,,3室2厅2卫,平层,131平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211431008_12254408x2411255663_163623236.htm,中层,41%,1.99,锦绣华城中海紫御观邸置换多层带电梯套三南北通透看小区园景,1.48元/平米·月,住宅                    ,锦绣华城,简装修
中海银海一号天山-银川西路7号,70年产权;,商品房,南北,33203元/平米,无,,3室2厅2卫,,128平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212695813_11491962x2411267823_164633305.htm,低层,40.1%,3.25,中海银海一号 全明套三 南北通透 位置安静 价格低,2.05元/平米·月,住宅                    ,中海银海一号,精装修
荣盛BOBO公寓福州南路-江西路115号,70年产权;,个人产权,东,27885元/平米,无,,2室1厅1卫,,104平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212302351_11253577x2411093920_164453539.htm,低层,35%,3.92,新上市南06年封闭小区 104平双南卧南厅 单价仅需2.76,1.4元/平米·月,住宅                    ,荣盛BOBO公寓,简装修
曼哈顿广场巴黎春天-山东路18号,70年产权;,个人产权,南,22807元/平米,有,,2室1厅1卫,平层,114平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211658206_12335566x2411132863_160561871.htm,高层,21%,5.58,曼哈顿广场 精装套二厅 山东路,2.5元/平米·月,住宅                    ,曼哈顿广场,精装修
慧博园二轻新村-宁夏路116号,70年产权;,商品房,南北,34434元/平米,无,,3室2厅1卫,,106平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211782800_12343600x2411097180_164854899.htm,中层,45%,1.5,"慧博园精装三居,沿线,平地五楼,南北通透,用钱急售",1.2元/平米·月,住宅                    ,慧博园,精装修
中央国际巴黎春天-山东路7号乙,70年产权;,商品房,南,28075元/平米,无,,2室1厅1卫,平层,77.65平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209890494_11492818x2411338983_164580688.htm,低层,20.1%,5.91,新小区 市南好地脚 婚房装修 临万象城,1.32元/平米·月,住宅                    ,中央国际,简装修
华润中心悦府五四广场-香港中路香格里拉北侧,70,个人产权,南北,35714元/平米,有,,2室2厅1卫,平层,112平米,住宅                    ,http://esf.qd.fang.com/chushou/18_190086468_12143330x2411709225_165314008.htm,高层,16%,5.5,华润悦府 精装套二 高层海景房 更名 现在可小区可交易房源仅此两,5.3元/㎡·月,住宅                    ,华润中心悦府,豪华装修
碧海花园东海路-东海中路17号,70年产权;,商品房,南北,38492元/平米,无,,2室2厅1卫,,126平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211349753_11982508x2411666881_160608926.htm,高层,45%,1.69,"碧海花园,多层两居室,把东户,南北通透,全天采光,临海小区",1元/平米·月,住宅                    ,碧海花园,精装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,商品房,南北,46667元/平米,无,,3室2厅2卫,,165平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208903627_11483654x2411542583_165944191.htm,高层,30%,5.1,海信燕岛国际金海广场.鲁商 把头精装 套三 高层,5.00元/平米·月,住宅                    ,鲁商首府,精装修
恒基宏小区二轻新村-丰县路4号与宁夏路交口,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211661255_11995584x2411673703_163936816.htm,,,,丰县路 恒基宏 三南卧东厅 安静楼层好 延吉路铁路小区旁,,,恒基宏小区,
海信燕岛国际公寓奥帆中心-增城路7号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_208469222_11279070x2411091000_164755648.htm,,,,燕岛国际 小麦岛海景与浮山景观尽收眼底精装少住满五年,,,海信燕岛国际公寓,
深蓝中心五四广场-东海西路11号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211111993_11653154x2411774603_164761417.htm,,,,市南绿城深蓝 海景豪宅 尚风尚水 只为成功的你,,,深蓝中心,
海信都市华彩广电大厦-福州北路6号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_209878743_11476166x2411070348_163799408.htm,,,,新上海信都市华彩 繁华地段 品质小区 套三厅 位置安静采光棒,,,海信都市华彩,
丰华园广电大厦-奉化路2号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_197632045_12255339x2411111286_165176621.htm,,,,"丰华园,小高层顶楼送阁楼,电梯封闭小区,浮山天然大氧吧,通风",,,丰华园,
颐和国际五四广场-香港中路10号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_200837495_11966531x2411596549_160172151.htm,,,,颐和国际套一厅精装修视野好直接看五四广场,,,颐和国际,
鲁商首府奥帆中心-燕儿岛路7号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_210993796_11483315x2411542583_164190397.htm,,,,鲁商 双南卧全明大套三 次顶楼看海 精装修直接入住 位置安静,,,鲁商首府,
政法公寓一期福州南路-青岛市市南区福州南路75号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_212358416_11491961x2411599151_163698492.htm,,,,福州南路 政法公寓 双南卧 高楼层 视野好 86平2.3w,,,政法公寓一期,
鲁商首府奥帆中心-燕儿岛路7号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_208884087_11483638x2411542583_160316407.htm,,,,鲁商 13年的新小区 基隆路学qu房 高楼层海景 商品,,,鲁商首府,
鲁商首府奥帆中心-燕儿岛路7号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211969806_11483658x2411542583_163988707.htm,,,,鲁商首府、前排海景、套二通透、、近燕岛,,,鲁商首府,
绿岛嘉园福州南路-青岛市南区福州南路16号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211223772_11749059x2411599147_160493525.htm,,,,"福州南路绿岛嘉园,04年电梯房,精装套三,172平398万",,,绿岛嘉园,
新贵都二期浮山所-徐州路3号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211395799_12324145x2411594943_165988218.htm,,,,新贵都一期 交通便利 近家乐福,,,新贵都二期,
国际城名苑广电大厦-丰田路8号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_209989951_12199398x2411158067_165919459.htm,,,,国际城名苑 南北通透户型方正 靠万达广场 有钥匙随时看房,,,国际城名苑,
新贵都浮山所-徐州路2号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_209566867_11934700x2411012856_164373621.htm,,,,新贵都 多层套二 南北卧南厅 生活圈方便,,,新贵都,
海信燕岛国际公寓奥帆中心-增城路7号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211261168_11775351x2411091000_163988707.htm,,,,海信燕岛国际 230平精装套四 海景 近鲁商金海华润悦府,,,海信燕岛国际公寓,
海信都市华彩广电大厦-福州北路6号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_212837174_11482473x2411070348_165291308.htm,,,,广电大厦 都市华彩 全明户型 精装修 业主诚心出售,,,海信都市华彩,
海信都市华彩广电大厦-福州北路6号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211247762_12210905x2411070348_163696598.htm,,,,海信都市华彩 精装全明套三 广电大厦旁 送车位 错过就没,,,海信都市华彩,
国际城名苑广电大厦-丰田路8号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_212477185_11817502x2411158067_164834731.htm,,,,国际城名苑 精装套二 100平 舒适采光好 有钥匙 产权清晰,,,国际城名苑,
荣盛BOBO公寓福州南路-江西路115号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_210528476_12249098x2411093920_165600788.htm,,,,新出荣盛BOBO公寓 套二双卫 精装修南北厅 高楼层可看海 近新世纪,,,荣盛BOBO公寓,
中央国际巴黎春天-山东路7号乙,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_207444864_11481538x2411338983_164331209.htm,,,,"江山帝景,康嘉国际公寓旁,中yang国际,高区双南卧",,,中央国际,
华润中心悦府五四广场-香港中路香格里拉北侧,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_211288958_12316687x2411709225_165751903.htm,,,,华润悦府套三带车位 临万象城 新贵都 海信燕岛国际 东海路9号,,,华润中心悦府,
海信金色慧谷广电大厦-仙居路66号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_209894716_11986784x2411092081_162144909.htm,,,,豪华装修双南一北卧南北通透 M3号线敦化路地(铁)口 过二年省税,,,海信金色慧谷,
中央国际巴黎春天-山东路7号乙,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_212624795_12391353x2411338983_165908449.htm,,,,"中,央国际,套二精装修好房业主急售,看房来电话",,,中央国际,
中海银海一号天山-银川西路7号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_210544728_11489473x2411267823_164861196.htm,,,,银川西路 中海银海一号 新上豪装套三 业主换房出售,,,中海银海一号,
贵合花园福州南路-福州南路20号,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_212738301_12410430x2411013212_164690094.htm,,,,急售有钥匙精装电梯洋房套三双南卧西明厅 双卫 一套,,,贵合花园,
华润中心悦府五四广场-香港中路香格里拉北侧,,,,,,,,,,,http://esf.qd.fang.com/chushou/18_197177598_11963640x2411709225_165314008.htm,,,,奥帆 华润悦府 精装套三 满两年可看房 五四广场 香港中,,,华润中心悦府,
