address,chanquannianxian,chanquanxingzhi,chaoxiang,chengshi,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniandai,link,louceng,lvhualv,quxian,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu 
中央国际巴黎春天-山东路7号乙,70年产权;,个人产权,南,,29980元/平米,有,,2室2厅1卫,平层,92.06平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207444864_11481538x2411338983_164331209.htm,高层,20.1%,,5.91,"江山帝景,康嘉国际公寓旁,中yang国际,高区双南卧",1.32元/平米·月,住宅                    ,中央国际,精装修
福林花园福州南路-大尧二路17号,70年产权;,商品房,南,,27308元/平米,无,,2室1厅1卫,平层,64.45平米,住宅                    ,http://esf.qd.fang.com/chushou/18_206809083_11486724x2411633663_165313617.htm,低层,20%,,1,福林花园 南北通透两居室 合适老人住,0.3元/平米·月,住宅                    ,福林花园,简装修
福林小区大尧-大尧二路17号,信息缺失,商品房,南北,,27551元/平米,无,,3室1厅1卫,平层,98平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209786719_12146972x2411632347_160580530.htm,中层,40%,,2,大尧逍遥福林小区宏大路98平套三厅全明户型北大厅3楼270万,0.4元/平米·月,住宅                    ,福林小区,精装修
浮东小区浮山所-江西路63-89号,信息缺失,商品房,南北,,34524元/平米,无,,3室1厅1卫,平层,92.69平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212970107_11264349x2411666859_164413896.htm,中层,20%,,2.5,南京路 浮区 多层三楼 户型方正 双南向 满五年,0.3元/平米·月,住宅                    ,浮东小区,精装修
东方花园新村二轻新村-徐州南路85号,信息缺失,商品房,南北,,45090元/平米,无,,3室2厅2卫,信息缺失,64.76平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208385396_11482724x2411616395_165494540.htm,高层,48%,,2.4,东方花园新村 3室2厅 64平,0.5元/平米·月,住宅                    ,东方花园新村,精装修
天虹花园青岛大学-市南区宁夏路329号,信息缺失,商品房,南北,,32072元/平米,无,,3室2厅2卫,平层,155.9平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211125614_11629352x2411597545_164190397.htm,中层,35%,,4.6,天虹花园 中楼层双卫大套三 位置安静不靠路 换房出售,0.5元/平米·月,住宅                    ,天虹花园,简装修
天山小区天山-市南区宁国路33号,信息缺失,个人产权,南北,,35227元/平米,有,,2室1厅1卫,平层,79.2平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212945169_12436781x2411596383_165049912.htm,低层,41%,,1.1,天山小区 一楼带院 院子已圈起来 院子有80多平 全明户型,0.27元/平米·月,住宅                    ,天山小区,中装修
海信半山兰亭天山-宁德路9号,70年产权;,商品房,南北,,39189元/平米,无,,4室2厅2卫,信息缺失,148平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212755799_12412575x2411091023_164633305.htm,低层,35%,,1.2,"海信半山兰亭 精装修的套三套四,温馨居家 低楼层 宁德路",1.2元/平米·月,住宅                    ,海信半山兰亭,精装修
天山小区天山-市南区宁国路33号,信息缺失,个人产权,南北,,27778元/平米,无,,2室1厅1卫,平层,72平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213095215_11492647x2411596383_165049912.htm,中层,41%,,1.1,天山小区 精装套二 南北通透 黄.金楼层 采光充足 诚心出售,0.27元/平米·月,住宅                    ,天山小区,精装修
福林花园福州南路-大尧二路17号,70年产权;,个人产权,南,,30958元/平米,无,,2室0厅1卫,平层,51.36平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212562086_11488628x2411633663_164640716.htm,高层,20%,,1,福林花园 顶加阁 小户型 带露台,0.3元/平米·月,住宅                    ,福林花园,精装修
国际城名苑广电大厦-丰田路8号,70年产权;,商品房,南,,28765元/平米,无,,3室1厅2卫,平层,120.98平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211829934_11968814x2411158067_162535055.htm,高层,35.3%,,1.99,国际城名苑 南北通透 套三双卫 业主诚心卖房 采光足,1.2元/平米·月,住宅                    ,国际城名苑,简装修
锦绣华城二轻新村-延吉路117号,70年产权;,个人产权,南北,,44355元/平米,无,,3室1厅1卫,平层,124平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210666681_11479667x2411255663_133065763.htm,高层,41%,,1.99,延吉路商务区锦绣华城124平550万花园洋房小区居住舒适,1.48元/平米·月,住宅                    ,锦绣华城,中装修
金都花园五四广场-东海西路37号,信息缺失,商品房,西南,,25989元/平米,无,,3室2厅2卫,信息缺失,134.67平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212963125_11277899x2411656407_165624546.htm,高层,45%,,信息缺失,五四广场 金都花园 精装套三 海景房 视野宽扩,3.00元/平米·月,住宅                    ,金都花园,精装修
金都花园五四广场-东海西路37号,信息缺失,个人产权,西,,19211元/平米,有,,2室1厅1卫,平层,114平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213147613_12228681x2411656407_163630593.htm,低层,45%,,信息缺失,"五四广场金都花园小区,素质住户配套齐全低单价低总价看房方便",3.00元/平米·月,住宅                    ,金都花园,精装修
银都花园青岛大学-青岛市市南区彰化路1号,信息缺失,商品房,南北,,36364元/平米,有,,3室2厅2卫,平层,165平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211614189_12332290x2411592427_160521433.htm,低层,62.3%,,0.87,银都花园 多层全海景 大客厅 套三带保姆间 满两年,1.2元/平米·月,住宅                    ,银都花园,精装修
万丽海景湛山-东海西路1号,70年产权;,商品房,南北,,44343元/平米,有,,4室3厅4卫,平层,327平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210044745_11481966x2411162251_165751903.htm,低层,35%,,4,万丽海景 真房在售 套四 观山看海 南北通透 两梯一户 品质物业,7元/平米·月,住宅                    ,万丽海景,豪华装修
闽江苑福州南路-闽江路141号,信息缺失,个人产权,南北,,24378元/平米,无,,3室2厅2卫,平层,114.86平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211689383_11262329x2411670733_160561871.htm,高层,35%,,2.6,闽江苑 套三明厅 视野好,1元/平米·月,住宅                    ,闽江苑,中装修
滨海花园五四广场-东海西路33号,70年产权;,商品房,南北,,27350元/平米,无,,3室2厅2卫,平层,117平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212875751_11475196x2411012849_163803352.htm,低层,30%,,2.3,滨海花园 五四广场旁东海路 近 通透三居室 沿海一线,1.4元/平米·月,住宅                    ,滨海花园,简装修
鲁能领寓火车站-北京路53号,信息缺失,个人产权,西,,18400元/平米,有,,1室1厅1卫,平层,50平米,住宅                    ,http://esf.qd.fang.com/chushou/18_201327753_11684069x2411111320_162566668.htm,中层,27%,,11.14,全明户型套一厅全海景,1.5元/平米·月,住宅                    ,鲁能领寓,精装修
福林花园福州南路-大尧二路17号,70年产权;,个人产权,南北,,28617元/平米,无,,2室1厅1卫,平层,88.06平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212404075_11932242x2411633663_165158313.htm,高层,20%,,1,福林学QU 福林花园 宁夏路 南北通透 户型全明 户型方正,0.3元/平米·月,住宅                    ,福林花园,精装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),信息缺失,个人产权,南北,,34110元/平米,无,,2室1厅1卫,平层,60.1平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212706192_11705813x2411665169_164099304.htm,低层,34%,,1.2,辛家庄小区 多层一楼套二厅 带封闭30平小院子 青大fu小xue区房,0.4元/平米·月,住宅                    ,辛家庄二小区,中装修
颐和国际五四广场-香港中路10号,70年产权;,商品房,西,,20959元/平米,无,,1室1厅1卫,信息缺失,109.74平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212936164_11492929x2411596549_165494648.htm,中层,20%,,5.5,颐和国际 套一 精装 封闭高品质小区 沿海万象城租金高,6元/平米·月,住宅                    ,颐和国际,精装修
交运山庄广电大厦-市南区延吉路160号,信息缺失,商品房,南北,,32421元/平米,无,,2室1厅1卫,平层,95平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209541248_12118371x2411070322_163491870.htm,高层,42%,,1.19,交运山庄品质多层 南北通透 小区近海延雅居国际城名苑满五,1.0元/平米·月,住宅                    ,交运山庄,精装修
"逍遥小区福州南路-大尧三路,逍遥二路周边区域",信息缺失,商品房,东,,36590元/平米,无,,2室1厅1卫,信息缺失,54.66平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213030756_12254920x2411714917_160601478.htm,低层,35%,,1.2,逍遥小区(燕儿岛路) 2室1厅 54平,0.2元/平米·月,住宅                    ,逍遥小区,精装修
贵合花园福州南路-福州南路20号,70年产权;,商品房,南北,,29630元/平米,无,,3室2厅2卫,平层,135平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211025300_11485077x2411013212_163853600.htm,高层,35%,,1.8,市南区 福州南路 封闭小区5+独立阁楼 5室2卫 等于两套房,0.5元/平米·月,住宅                    ,贵合花园,简装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,商品房,南北,,28578元/平米,无,,1室1厅1卫,平层,44.79平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212352133_12221507x2411595503_164453539.htm,高层,35%,,1.5,辛家庄三区 新出套一厅 仅128万 有钥匙 金门路学,1.2元/平米·月,住宅                    ,辛家庄三小区,简装修
田家花园广电大厦-高田路66号,信息缺失,商品房,南,,29126元/平米,无,,3室1厅1卫,平层,82.4平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211766552_11489436x2411596263_162535055.htm,中层,35.3%,,1.99,田家花园低楼层套三采光好户型方正明卫看房方便近,0.60元/平米·月,住宅                    ,田家花园,简装修
中央国际巴黎春天-山东路7号乙,70年产权;,商品房,东南,,30108元/平米,无,,2室2厅1卫,信息缺失,93平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212571488_11266075x2411338983_162534209.htm,高层,20.1%,,5.91,近万象城 国际 南东卧东厅 单价3万 封闭小区 生活便利,1.32元/平米·月,住宅                    ,中央国际,中装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,商品房,东,,46076元/平米,无,,3室2厅2卫,平层,158平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212771416_11481180x2411542583_163853600.htm,中层,30%,,5.1,新出房源鲁商把头套三 送车位户型方正全明户型急售,5.00元/平米·月,住宅                    ,鲁商首府,豪华装修
天泰桃源广电大厦-奉化路52号,信息缺失,商品房,南,,31616元/平米,无,,3室1厅1卫,平层,90.46平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212969837_11926035x2411627425_165184183.htm,高层,35%,,2,天泰桃源 一楼带院 田家花园天山小区诚心出售 采光好 南北通,0.5元/平米·月,住宅                    ,天泰桃源,简装修
福林小区大尧-大尧二路17号,信息缺失,商品房,南,,35000元/平米,无,,2室1厅1卫,信息缺失,76平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207632121_11484090x2411632347_165959417.htm,低层,40%,,2,福林小区旺角门头房套二厅76平临福林大厦精装带大院子全名户型,0.4元/平米·月,住宅                    ,福林小区,精装修
海信璞园天山-银川西路20号,70年产权;,个人产权,暂无,,31301元/平米,有,,2室1厅1卫,平层,86.26平米,住宅                    ,http://esf.qd.fang.com/chushou/18_203320189_11259886x2411283071_165158313.htm,高层,40%,,4,海信璞园 银川西路 户型方正 南北通透 高层看山,1.6元/平米·月,住宅                    ,海信璞园,精装修
逍遥花园大尧-江西路106号,70年产权;,个人产权,暂无,,28782元/平米,无,,3室1厅1卫,平层,93.81平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211821098_11480132x2411656283_165171326.htm,高层,36%,,1.6,逍遥花园 精装套三厅 全明户型客厅开间大 户型方正,1.2元/平米·月,住宅                    ,逍遥花园,精装修
银川美居天山-银川西路22号,70年产权;,个人产权,南,,32970元/平米,无,,2室1厅1卫,信息缺失,101平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208783757_11248184x2411210707_165961483.htm,高层,40%,,1.6,地理位置优越,0.8元/平米·月,住宅                    ,银川美居,精装修
康嘉国际公寓二轻新村-泰州路23号,信息缺失,商品房,南,,37705元/平米,有,,3室2厅1卫,平层,122平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212946612_12432878x2411309663_164742447.htm,高层,30%,,2.9,新上封闭小区高楼层电梯房都市逸品江山帝景海信慧园二期,1.4元/平米·月,住宅                    ,康嘉国际公寓,精装修
金海广场奥帆中心-澳门路136号,70年产权;,商品房,南北,,43014元/平米,有,,5室2厅3卫,平层,209平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209393798_11268483x2411603145_163803352.htm,高层,46%,,1.9,金海广场 临海多层带电梯 基隆路 海景复式+阁楼,1.2元/平米·月,住宅                    ,金海广场,简装修
青岛山花园大学路-红岛支路3甲,信息缺失,商品房,东,,53906元/平米,无,,3室1厅1卫,平层,94.61平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213131524_11496740x2411666875_165425308.htm,高层,35%,,1.9,"中,介,费,1,大学路 红岛支路 青岛山花园 楼龄新 低楼层套三",0.8元/平米·月,住宅                    ,青岛山花园,简装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,商品房,南北,,52532元/平米,无,,3室2厅2卫,信息缺失,158平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211039897_12300322x2411542583_165314008.htm,高层,30%,,5.1,"鲁商二期 商品房 高楼层 海景视野很棒,双南卧西厅",5.00元/平米·月,住宅                    ,鲁商首府,精装修
