,IP,,,PORT,,TYPE,Æ´½Ó
{'ip_port': ',121.31.148.92,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.148.92:8123', 'user_pass': ''},"
{'ip_port': ',118.120.184.33,,:,21061,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.120.184.33:21061', 'user_pass': ''},"
{'ip_port': ',115.202.71.131,,:,21623,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.202.71.131:21623', 'user_pass': ''},"
{'ip_port': ',123.163.19.102,,:,46756,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.163.19.102:46756', 'user_pass': ''},"
{'ip_port': ',120.40.134.120,,:,34799,"', 'user_pass': ''},",HTTPS,"{'ip_port': '120.40.134.120:34799', 'user_pass': ''},"
{'ip_port': ',106.58.152.82,,:,80,"', 'user_pass': ''},",HTTP,"{'ip_port': '106.58.152.82:80', 'user_pass': ''},"
{'ip_port': ',182.88.4.131,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '182.88.4.131:8123', 'user_pass': ''},"
{'ip_port': ',61.176.64.107,,:,20671,"', 'user_pass': ''},",HTTP,"{'ip_port': '61.176.64.107:20671', 'user_pass': ''},"
{'ip_port': ',115.226.157.138,,:,26508,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.226.157.138:26508', 'user_pass': ''},"
{'ip_port': ',49.65.35.14,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.65.35.14:8123', 'user_pass': ''},"
{'ip_port': ',49.85.3.139,,:,21261,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.85.3.139:21261', 'user_pass': ''},"
{'ip_port': ',115.210.180.69,,:,33708,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.210.180.69:33708', 'user_pass': ''},"
{'ip_port': ',60.169.218.134,,:,41325,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.169.218.134:41325', 'user_pass': ''},"
{'ip_port': ',106.3.231.85,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '106.3.231.85:808', 'user_pass': ''},"
{'ip_port': ',49.85.0.99,,:,37777,"', 'user_pass': ''},",HTTP,"{'ip_port': '49.85.0.99:37777', 'user_pass': ''},"
{'ip_port': ',110.73.35.245,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.35.245:8123', 'user_pass': ''},"
{'ip_port': ',125.119.206.197,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '125.119.206.197:8118', 'user_pass': ''},"
{'ip_port': ',221.225.48.181,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '221.225.48.181:8118', 'user_pass': ''},"
{'ip_port': ',180.117.97.43,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.117.97.43:808', 'user_pass': ''},"
{'ip_port': ',121.228.50.77,,:,80,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.228.50.77:80', 'user_pass': ''},"
{'ip_port': ',180.122.148.155,,:,21557,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.122.148.155:21557', 'user_pass': ''},"
{'ip_port': ',115.46.97.17,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.97.17:8123', 'user_pass': ''},"
{'ip_port': ',114.232.160.125,,:,25602,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.232.160.125:25602', 'user_pass': ''},"
{'ip_port': ',123.55.176.101,,:,40769,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.55.176.101:40769', 'user_pass': ''},"
{'ip_port': ',144.255.14.44,,:,23128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '144.255.14.44:23128', 'user_pass': ''},"
{'ip_port': ',113.128.28.240,,:,37710,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.128.28.240:37710', 'user_pass': ''},"
{'ip_port': ',183.51.122.132,,:,80,"', 'user_pass': ''},",HTTP,"{'ip_port': '183.51.122.132:80', 'user_pass': ''},"
{'ip_port': ',49.85.7.232,,:,42706,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.85.7.232:42706', 'user_pass': ''},"
{'ip_port': ',121.232.73.161,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.232.73.161:808', 'user_pass': ''},"
{'ip_port': ',123.163.163.7,,:,48221,"', 'user_pass': ''},",HTTP,"{'ip_port': '123.163.163.7:48221', 'user_pass': ''},"
{'ip_port': ',113.128.30.58,,:,31949,"', 'user_pass': ''},",HTTP,"{'ip_port': '113.128.30.58:31949', 'user_pass': ''},"
{'ip_port': ',180.113.0.254,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.113.0.254:8118', 'user_pass': ''},"
{'ip_port': ',115.46.73.204,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.46.73.204:8123', 'user_pass': ''},"
{'ip_port': ',121.205.254.127,,:,43592,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.205.254.127:43592', 'user_pass': ''},"
{'ip_port': ',115.213.205.98,,:,28964,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.213.205.98:28964', 'user_pass': ''},"
{'ip_port': ',27.40.159.159,,:,61234,"', 'user_pass': ''},",HTTP,"{'ip_port': '27.40.159.159:61234', 'user_pass': ''},"
{'ip_port': ',115.226.10.213,,:,34800,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.226.10.213:34800', 'user_pass': ''},"
{'ip_port': ',125.126.164.73,,:,41274,"', 'user_pass': ''},",HTTPS,"{'ip_port': '125.126.164.73:41274', 'user_pass': ''},"
{'ip_port': ',114.231.157.174,,:,25421,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.231.157.174:25421', 'user_pass': ''},"
{'ip_port': ',42.87.234.147,,:,38029,"', 'user_pass': ''},",HTTPS,"{'ip_port': '42.87.234.147:38029', 'user_pass': ''},"
{'ip_port': ',183.147.254.67,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '183.147.254.67:8118', 'user_pass': ''},"
{'ip_port': ',123.113.77.98,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.113.77.98:8118', 'user_pass': ''},"
{'ip_port': ',113.128.30.73,,:,47078,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.128.30.73:47078', 'user_pass': ''},"
{'ip_port': ',125.107.255.26,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '125.107.255.26:8118', 'user_pass': ''},"
{'ip_port': ',222.182.53.8,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '222.182.53.8:8118', 'user_pass': ''},"
{'ip_port': ',110.190.135.180,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.190.135.180:808', 'user_pass': ''},"
{'ip_port': ',115.46.98.33,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.46.98.33:8123', 'user_pass': ''},"
{'ip_port': ',180.118.243.38,,:,61234,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.118.243.38:61234', 'user_pass': ''},"
{'ip_port': ',115.46.70.148,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.46.70.148:8123', 'user_pass': ''},"
{'ip_port': ',121.31.102.228,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.102.228:8123', 'user_pass': ''},"
{'ip_port': ',116.25.45.160,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '116.25.45.160:8118', 'user_pass': ''},"
{'ip_port': ',110.73.51.36,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.51.36:8123', 'user_pass': ''},"
{'ip_port': ',175.155.245.223,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '175.155.245.223:808', 'user_pass': ''},"
{'ip_port': ',112.245.77.29,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '112.245.77.29:8118', 'user_pass': ''},"
{'ip_port': ',27.40.149.111,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.40.149.111:61234', 'user_pass': ''},"
{'ip_port': ',110.73.9.212,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.9.212:8123', 'user_pass': ''},"
{'ip_port': ',121.31.149.248,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.149.248:8123', 'user_pass': ''},"
{'ip_port': ',115.46.98.226,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.98.226:8123', 'user_pass': ''},"
{'ip_port': ',49.85.6.85,,:,44708,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.85.6.85:44708', 'user_pass': ''},"
{'ip_port': ',123.160.48.65,,:,45563,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.160.48.65:45563', 'user_pass': ''},"
{'ip_port': ',114.238.130.58,,:,43802,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.238.130.58:43802', 'user_pass': ''},"
{'ip_port': ',140.250.140.31,,:,21168,"', 'user_pass': ''},",HTTPS,"{'ip_port': '140.250.140.31:21168', 'user_pass': ''},"
{'ip_port': ',223.240.209.119,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '223.240.209.119:808', 'user_pass': ''},"
{'ip_port': ',124.134.30.74,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '124.134.30.74:8118', 'user_pass': ''},"
{'ip_port': ',42.89.191.244,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '42.89.191.244:8118', 'user_pass': ''},"
{'ip_port': ',60.19.134.24,,:,80,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.19.134.24:80', 'user_pass': ''},"
{'ip_port': ',125.40.16.60,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '125.40.16.60:8118', 'user_pass': ''},"
{'ip_port': ',221.192.134.92,,:,8081,"', 'user_pass': ''},",HTTPS,"{'ip_port': '221.192.134.92:8081', 'user_pass': ''},"
{'ip_port': ',218.72.25.58,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '218.72.25.58:8118', 'user_pass': ''},"
{'ip_port': ',60.184.201.136,,:,23315,"', 'user_pass': ''},",HTTP,"{'ip_port': '60.184.201.136:23315', 'user_pass': ''},"
{'ip_port': ',49.87.146.188,,:,29486,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.87.146.188:29486', 'user_pass': ''},"
{'ip_port': ',27.40.157.226,,:,61234,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.40.157.226:61234', 'user_pass': ''},"
{'ip_port': ',27.40.131.175,,:,61234,"', 'user_pass': ''},",HTTP,"{'ip_port': '27.40.131.175:61234', 'user_pass': ''},"
{'ip_port': ',60.182.239.7,,:,41924,"', 'user_pass': ''},",HTTP,"{'ip_port': '60.182.239.7:41924', 'user_pass': ''},"
{'ip_port': ',123.163.21.6,,:,23666,"', 'user_pass': ''},",HTTP,"{'ip_port': '123.163.21.6:23666', 'user_pass': ''},"
{'ip_port': ',117.86.166.17,,:,43112,"', 'user_pass': ''},",HTTPS,"{'ip_port': '117.86.166.17:43112', 'user_pass': ''},"
{'ip_port': ',171.39.43.38,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '171.39.43.38:8123', 'user_pass': ''},"
{'ip_port': ',27.190.24.140,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '27.190.24.140:8118', 'user_pass': ''},"
{'ip_port': ',221.225.50.6,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '221.225.50.6:8118', 'user_pass': ''},"
{'ip_port': ',114.253.243.27,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.253.243.27:8118', 'user_pass': ''},"
{'ip_port': ',118.75.182.128,,:,80,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.75.182.128:80', 'user_pass': ''},"
{'ip_port': ',27.194.201.128,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.194.201.128:8118', 'user_pass': ''},"
{'ip_port': ',117.86.22.253,,:,48015,"', 'user_pass': ''},",HTTPS,"{'ip_port': '117.86.22.253:48015', 'user_pass': ''},"
{'ip_port': ',49.72.32.104,,:,36365,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.72.32.104:36365', 'user_pass': ''},"
{'ip_port': ',125.118.70.82,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.118.70.82:808', 'user_pass': ''},"
{'ip_port': ',110.90.189.179,,:,42084,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.90.189.179:42084', 'user_pass': ''},"
{'ip_port': ',110.88.247.218,,:,23888,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.88.247.218:23888', 'user_pass': ''},"
{'ip_port': ',171.13.37.214,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '171.13.37.214:808', 'user_pass': ''},"
{'ip_port': ',114.230.104.57,,:,36376,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.230.104.57:36376', 'user_pass': ''},"
{'ip_port': ',118.254.147.11,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '118.254.147.11:3128', 'user_pass': ''},"
{'ip_port': ',113.103.12.137,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.103.12.137:808', 'user_pass': ''},"
{'ip_port': ',117.27.111.130,,:,25867,"', 'user_pass': ''},",HTTPS,"{'ip_port': '117.27.111.130:25867', 'user_pass': ''},"
{'ip_port': ',121.31.150.26,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.150.26:8123', 'user_pass': ''},"
{'ip_port': ',114.223.173.54,,:,9999,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.223.173.54:9999', 'user_pass': ''},"
{'ip_port': ',118.120.185.193,,:,44479,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.120.185.193:44479', 'user_pass': ''},"
{'ip_port': ',110.73.51.166,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.51.166:8123', 'user_pass': ''},"
{'ip_port': ',110.73.28.59,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.28.59:8123', 'user_pass': ''},"
{'ip_port': ',123.145.15.7,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.145.15.7:8118', 'user_pass': ''},"
{'ip_port': ',115.52.203.83,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.52.203.83:8118', 'user_pass': ''},"
{'ip_port': ',60.184.172.241,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.184.172.241:808', 'user_pass': ''},"
{'ip_port': ',114.232.3.235,,:,21917,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.232.3.235:21917', 'user_pass': ''},"
{'ip_port': ',116.225.67.144,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '116.225.67.144:8118', 'user_pass': ''},"
{'ip_port': ',115.210.76.3,,:,33645,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.210.76.3:33645', 'user_pass': ''},"
{'ip_port': ',125.112.170.164,,:,26199,"', 'user_pass': ''},",HTTP,"{'ip_port': '125.112.170.164:26199', 'user_pass': ''},"
{'ip_port': ',182.88.178.9,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '182.88.178.9:8123', 'user_pass': ''},"
{'ip_port': ',118.254.152.53,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '118.254.152.53:3128', 'user_pass': ''},"
{'ip_port': ',121.31.151.253,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.151.253:8123', 'user_pass': ''},"
{'ip_port': ',42.49.119.27,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '42.49.119.27:8118', 'user_pass': ''},"
{'ip_port': ',114.228.215.154,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '114.228.215.154:8118', 'user_pass': ''},"
{'ip_port': ',110.73.49.175,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.49.175:8123', 'user_pass': ''},"
{'ip_port': ',180.155.128.119,,:,22915,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.155.128.119:22915', 'user_pass': ''},"
{'ip_port': ',123.54.234.151,,:,22779,"', 'user_pass': ''},",HTTPS,"{'ip_port': '123.54.234.151:22779', 'user_pass': ''},"
{'ip_port': ',110.89.120.232,,:,34900,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.89.120.232:34900', 'user_pass': ''},"
{'ip_port': ',110.89.120.232,,:,34900,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.89.120.232:34900', 'user_pass': ''},"
{'ip_port': ',115.215.209.122,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.215.209.122:8118', 'user_pass': ''},"
{'ip_port': ',58.255.135.239,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '58.255.135.239:8118', 'user_pass': ''},"
{'ip_port': ',180.104.23.61,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.104.23.61:8118', 'user_pass': ''},"
{'ip_port': ',171.39.30.222,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '171.39.30.222:8123', 'user_pass': ''},"
{'ip_port': ',171.38.41.62,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '171.38.41.62:8123', 'user_pass': ''},"
{'ip_port': ',171.13.37.155,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '171.13.37.155:808', 'user_pass': ''},"
{'ip_port': ',118.254.146.211,,:,3128,"', 'user_pass': ''},",HTTPS,"{'ip_port': '118.254.146.211:3128', 'user_pass': ''},"
{'ip_port': ',182.88.191.77,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '182.88.191.77:8123', 'user_pass': ''},"
{'ip_port': ',115.230.246.102,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.230.246.102:8118', 'user_pass': ''},"
{'ip_port': ',219.155.163.138,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '219.155.163.138:8118', 'user_pass': ''},"
{'ip_port': ',27.203.233.211,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.203.233.211:8118', 'user_pass': ''},"
{'ip_port': ',180.156.94.95,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.156.94.95:8118', 'user_pass': ''},"
{'ip_port': ',110.73.7.155,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.7.155:8123', 'user_pass': ''},"
{'ip_port': ',115.203.213.37,,:,23170,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.203.213.37:23170', 'user_pass': ''},"
{'ip_port': ',110.73.50.88,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.50.88:8123', 'user_pass': ''},"
{'ip_port': ',113.121.167.230,,:,35061,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.121.167.230:35061', 'user_pass': ''},"
{'ip_port': ',115.221.122.105,,:,27586,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.221.122.105:27586', 'user_pass': ''},"
{'ip_port': ',27.151.78.214,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.151.78.214:808', 'user_pass': ''},"
{'ip_port': ',110.87.249.248,,:,30430,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.87.249.248:30430', 'user_pass': ''},"
{'ip_port': ',119.162.163.95,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '119.162.163.95:8118', 'user_pass': ''},"
{'ip_port': ',110.73.34.26,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.34.26:8123', 'user_pass': ''},"
{'ip_port': ',121.31.198.163,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.198.163:8123', 'user_pass': ''},"
{'ip_port': ',117.28.160.7,,:,37670,"', 'user_pass': ''},",HTTPS,"{'ip_port': '117.28.160.7:37670', 'user_pass': ''},"
{'ip_port': ',110.73.11.212,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.11.212:8123', 'user_pass': ''},"
{'ip_port': ',113.121.241.67,,:,44443,"', 'user_pass': ''},",HTTP,"{'ip_port': '113.121.241.67:44443', 'user_pass': ''},"
{'ip_port': ',110.72.39.7,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.72.39.7:8123', 'user_pass': ''},"
{'ip_port': ',110.72.18.97,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.72.18.97:8123', 'user_pass': ''},"
{'ip_port': ',110.72.28.226,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.72.28.226:8123', 'user_pass': ''},"
{'ip_port': ',110.72.35.63,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.72.35.63:8123', 'user_pass': ''},"
{'ip_port': ',183.48.91.207,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '183.48.91.207:8118', 'user_pass': ''},"
{'ip_port': ',115.46.78.105,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.78.105:8123', 'user_pass': ''},"
{'ip_port': ',118.254.147.75,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '118.254.147.75:3128', 'user_pass': ''},"
{'ip_port': ',110.73.4.146,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.4.146:8123', 'user_pass': ''},"
{'ip_port': ',171.38.95.152,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '171.38.95.152:8123', 'user_pass': ''},"
{'ip_port': ',180.122.150.184,,:,49568,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.122.150.184:49568', 'user_pass': ''},"
{'ip_port': ',115.46.66.31,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.46.66.31:8123', 'user_pass': ''},"
{'ip_port': ',171.37.156.177,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '171.37.156.177:8123', 'user_pass': ''},"
{'ip_port': ',121.31.102.63,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.102.63:8123', 'user_pass': ''},"
{'ip_port': ',180.118.243.112,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '180.118.243.112:808', 'user_pass': ''},"
{'ip_port': ',115.55.188.13,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.55.188.13:8118', 'user_pass': ''},"
{'ip_port': ',115.55.188.13,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.55.188.13:8118', 'user_pass': ''},"
{'ip_port': ',183.145.201.57,,:,3128,"', 'user_pass': ''},",HTTP,"{'ip_port': '183.145.201.57:3128', 'user_pass': ''},"
{'ip_port': ',110.73.32.3,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.32.3:8123', 'user_pass': ''},"
{'ip_port': ',121.31.154.167,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.154.167:8123', 'user_pass': ''},"
{'ip_port': ',121.31.177.114,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.177.114:8123', 'user_pass': ''},"
{'ip_port': ',115.46.99.37,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '115.46.99.37:8123', 'user_pass': ''},"
{'ip_port': ',120.37.173.187,,:,49771,"', 'user_pass': ''},",HTTP,"{'ip_port': '120.37.173.187:49771', 'user_pass': ''},"
{'ip_port': ',180.121.164.177,,:,49299,"', 'user_pass': ''},",HTTPS,"{'ip_port': '180.121.164.177:49299', 'user_pass': ''},"
{'ip_port': ',122.4.45.90,,:,29780,"', 'user_pass': ''},",HTTPS,"{'ip_port': '122.4.45.90:29780', 'user_pass': ''},"
{'ip_port': ',110.73.55.214,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.55.214:8123', 'user_pass': ''},"
{'ip_port': ',121.31.192.133,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.192.133:8123', 'user_pass': ''},"
{'ip_port': ',182.85.9.206,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '182.85.9.206:808', 'user_pass': ''},"
{'ip_port': ',60.175.213.168,,:,49732,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.175.213.168:49732', 'user_pass': ''},"
{'ip_port': ',182.88.254.173,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '182.88.254.173:8123', 'user_pass': ''},"
{'ip_port': ',121.31.148.231,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.148.231:8123', 'user_pass': ''},"
{'ip_port': ',110.73.33.194,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '110.73.33.194:8123', 'user_pass': ''},"
{'ip_port': ',121.31.197.34,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.197.34:8123', 'user_pass': ''},"
{'ip_port': ',27.153.128.82,,:,23671,"', 'user_pass': ''},",HTTPS,"{'ip_port': '27.153.128.82:23671', 'user_pass': ''},"
{'ip_port': ',49.70.48.99,,:,43717,"', 'user_pass': ''},",HTTP,"{'ip_port': '49.70.48.99:43717', 'user_pass': ''},"
{'ip_port': ',115.217.253.145,,:,35319,"', 'user_pass': ''},",HTTPS,"{'ip_port': '115.217.253.145:35319', 'user_pass': ''},"
{'ip_port': ',121.31.148.198,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '121.31.148.198:8123', 'user_pass': ''},"
{'ip_port': ',110.73.8.168,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.8.168:8123', 'user_pass': ''},"
{'ip_port': ',120.4.217.232,,:,80,"', 'user_pass': ''},",HTTP,"{'ip_port': '120.4.217.232:80', 'user_pass': ''},"
{'ip_port': ',121.31.176.96,,:,8123,"', 'user_pass': ''},",HTTPS,"{'ip_port': '121.31.176.96:8123', 'user_pass': ''},"
{'ip_port': ',110.73.15.38,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.15.38:8123', 'user_pass': ''},"
{'ip_port': ',122.114.199.94,,:,808,"', 'user_pass': ''},",HTTP,"{'ip_port': '122.114.199.94:808', 'user_pass': ''},"
{'ip_port': ',110.73.15.39,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.15.39:8123', 'user_pass': ''},"
{'ip_port': ',110.73.4.21,,:,8123,"', 'user_pass': ''},",HTTP,"{'ip_port': '110.73.4.21:8123', 'user_pass': ''},"
{'ip_port': ',49.87.146.214,,:,41930,"', 'user_pass': ''},",HTTPS,"{'ip_port': '49.87.146.214:41930', 'user_pass': ''},"
{'ip_port': ',113.78.88.159,,:,808,"', 'user_pass': ''},",HTTPS,"{'ip_port': '113.78.88.159:808', 'user_pass': ''},"
{'ip_port': ',60.178.222.214,,:,8118,"', 'user_pass': ''},",HTTPS,"{'ip_port': '60.178.222.214:8118', 'user_pass': ''},"
{'ip_port': ',14.20.180.120,,:,8118,"', 'user_pass': ''},",HTTP,"{'ip_port': '14.20.180.120:8118', 'user_pass': ''},"
